track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster,song_match
The Lazy Song,Bruno Mars,386RUes7n1uM1yfzgeUuwp,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,audio_features,386RUes7n1uM1yfzgeUuwp,spotify:track:386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/tracks/386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/audio-analysis/386RUes7n1uM1yfzgeUuwp,189109,4,9,thelazysong
Fix You,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4,7,fixyou
Take What You Take,Lily Allen,7xyvMaJZA7thwtPQv6OCbc,0.634,0.941,8,-6.103,1,0.0337,0.000297,0.000193,0.114,0.793,99.961,audio_features,7xyvMaJZA7thwtPQv6OCbc,spotify:track:7xyvMaJZA7thwtPQv6OCbc,https://api.spotify.com/v1/tracks/7xyvMaJZA7thwtPQv6OCbc,https://api.spotify.com/v1/audio-analysis/7xyvMaJZA7thwtPQv6OCbc,246027,4,1,takewhatyoutake
Love Is A Losing Game,Amy Winehouse,4IMBnBRqm9RALmLrRqfMor,0.48,0.561,0,-5.874,1,0.027,0.317,0.00641,0.184,0.541,164.791,audio_features,4IMBnBRqm9RALmLrRqfMor,spotify:track:4IMBnBRqm9RALmLrRqfMor,https://api.spotify.com/v1/tracks/4IMBnBRqm9RALmLrRqfMor,https://api.spotify.com/v1/audio-analysis/4IMBnBRqm9RALmLrRqfMor,154160,4,10,loveisalosinggame
Fallin' For You,Colbie Caillat,4AAF8cbjVMBt7Y6eWqkPZz,0.641,0.861,4,-5.206,1,0.0285,0.204,0.0,0.109,0.54,117.044,audio_features,4AAF8cbjVMBt7Y6eWqkPZz,spotify:track:4AAF8cbjVMBt7Y6eWqkPZz,https://api.spotify.com/v1/tracks/4AAF8cbjVMBt7Y6eWqkPZz,https://api.spotify.com/v1/audio-analysis/4AAF8cbjVMBt7Y6eWqkPZz,217240,4,11,fallin'foryou
My Kind Of Love,Emeli Sandé,4peOU5pRQ3wpjofMSXGShR,0.56,0.652,5,-2.205,0,0.0328,0.743,0.0,0.488,0.611,86.993,audio_features,4peOU5pRQ3wpjofMSXGShR,spotify:track:4peOU5pRQ3wpjofMSXGShR,https://api.spotify.com/v1/tracks/4peOU5pRQ3wpjofMSXGShR,https://api.spotify.com/v1/audio-analysis/4peOU5pRQ3wpjofMSXGShR,198093,4,4,mykindoflove
Walk of Shame,P!nk,6l2Q66TlfZqzbRkFrZOMT1,0.666,0.902,7,-4.588,1,0.0988,0.00112,0.0,0.0624,0.719,135.931,audio_features,6l2Q66TlfZqzbRkFrZOMT1,spotify:track:6l2Q66TlfZqzbRkFrZOMT1,https://api.spotify.com/v1/tracks/6l2Q66TlfZqzbRkFrZOMT1,https://api.spotify.com/v1/audio-analysis/6l2Q66TlfZqzbRkFrZOMT1,161973,4,1,walkofshame
Last Friday Night (T.G.I.F.),Katy Perry,455AfCsOhhLPRc68sE01D8,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,4,lastfridaynight(t.g.i.f.)
Kiss Me,Ed Sheeran,0Tel1fmuCxEFV6wBLXsEdk,0.589,0.227,2,-16.67,1,0.0498,0.64,0.00469,0.0248,0.182,74.993,audio_features,0Tel1fmuCxEFV6wBLXsEdk,spotify:track:0Tel1fmuCxEFV6wBLXsEdk,https://api.spotify.com/v1/tracks/0Tel1fmuCxEFV6wBLXsEdk,https://api.spotify.com/v1/audio-analysis/0Tel1fmuCxEFV6wBLXsEdk,280853,4,3,kissme
Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4,7,clocks
We R Who We R,Kesha,5jaz6aiRknA63NIYWdbr2O,0.739,0.818,8,-5.062,1,0.0418,0.008,0.00504,0.164,0.713,119.982,audio_features,5jaz6aiRknA63NIYWdbr2O,spotify:track:5jaz6aiRknA63NIYWdbr2O,https://api.spotify.com/v1/tracks/5jaz6aiRknA63NIYWdbr2O,https://api.spotify.com/v1/audio-analysis/5jaz6aiRknA63NIYWdbr2O,204827,4,1,werwhower
Just the Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4,16,justthewayyouare
Save Me,Gotye,6Nz7fcKGTp3gllNtY7abD3,0.612,0.899,1,-5.098,0,0.029,0.0168,0.00897,0.362,0.684,117.973,audio_features,6Nz7fcKGTp3gllNtY7abD3,spotify:track:6Nz7fcKGTp3gllNtY7abD3,https://api.spotify.com/v1/tracks/6Nz7fcKGTp3gllNtY7abD3,https://api.spotify.com/v1/audio-analysis/6Nz7fcKGTp3gllNtY7abD3,231347,4,2,saveme
Just Friends,Amy Winehouse,5mmObLga64R1njEbcuh5Mh,0.754,0.806,9,-4.767,1,0.0388,0.0346,0.0274,0.204,0.532,95.506,audio_features,5mmObLga64R1njEbcuh5Mh,spotify:track:5mmObLga64R1njEbcuh5Mh,https://api.spotify.com/v1/tracks/5mmObLga64R1njEbcuh5Mh,https://api.spotify.com/v1/audio-analysis/5mmObLga64R1njEbcuh5Mh,191840,4,1,justfriends
Breathe Me,Sia,7jqzZyJJLrpkRFYGpkqSK6,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,audio_features,7jqzZyJJLrpkRFYGpkqSK6,spotify:track:7jqzZyJJLrpkRFYGpkqSK6,https://api.spotify.com/v1/tracks/7jqzZyJJLrpkRFYGpkqSK6,https://api.spotify.com/v1/audio-analysis/7jqzZyJJLrpkRFYGpkqSK6,272800,4,6,breatheme
Syrup & Honey,Duffy,746InuKpJ6tyPac5qvHjW2,0.357,0.241,2,-12.366,1,0.0618,0.94,0.000129,0.353,0.227,91.195,audio_features,746InuKpJ6tyPac5qvHjW2,spotify:track:746InuKpJ6tyPac5qvHjW2,https://api.spotify.com/v1/tracks/746InuKpJ6tyPac5qvHjW2,https://api.spotify.com/v1/audio-analysis/746InuKpJ6tyPac5qvHjW2,197893,4,3,syrup&honey
Old Fashioned,CeeLo Green,3lVoGZoKXQUElnJbU668Jf,0.481,0.635,7,-4.866,1,0.0246,0.31,0.0,0.36,0.396,85.043,audio_features,3lVoGZoKXQUElnJbU668Jf,spotify:track:3lVoGZoKXQUElnJbU668Jf,https://api.spotify.com/v1/tracks/3lVoGZoKXQUElnJbU668Jf,https://api.spotify.com/v1/audio-analysis/3lVoGZoKXQUElnJbU668Jf,204987,3,0,oldfashioned
Domino,Jessie J,2fQxE0jVrjNMT9oJAXtSJR,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986,audio_features,2fQxE0jVrjNMT9oJAXtSJR,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/tracks/2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR,231840,4,1,domino
Baby Can I Hold You,Tracy Chapman,2DjWsDGgL1xNbhnr7f6t5F,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,audio_features,2DjWsDGgL1xNbhnr7f6t5F,spotify:track:2DjWsDGgL1xNbhnr7f6t5F,https://api.spotify.com/v1/tracks/2DjWsDGgL1xNbhnr7f6t5F,https://api.spotify.com/v1/audio-analysis/2DjWsDGgL1xNbhnr7f6t5F,193120,4,15,babycaniholdyou
Set Fire to the Rain,Adele,5PKWUDfQFtc5qqo8cs1gQp,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,audio_features,5PKWUDfQFtc5qqo8cs1gQp,spotify:track:5PKWUDfQFtc5qqo8cs1gQp,https://api.spotify.com/v1/tracks/5PKWUDfQFtc5qqo8cs1gQp,https://api.spotify.com/v1/audio-analysis/5PKWUDfQFtc5qqo8cs1gQp,242974,4,5,setfiretotherain
Boom Boom Pow,Black Eyed Peas,3oDFtOhcN08qeDPAK6MEQG,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,audio_features,3oDFtOhcN08qeDPAK6MEQG,spotify:track:3oDFtOhcN08qeDPAK6MEQG,https://api.spotify.com/v1/tracks/3oDFtOhcN08qeDPAK6MEQG,https://api.spotify.com/v1/audio-analysis/3oDFtOhcN08qeDPAK6MEQG,251440,4,1,boomboompow
Relax My Beloved,Alex Clare,76phsKvRRhuqvUivKx9LA9,0.559,0.7,5,-5.947,1,0.0337,0.00991,2.73e-06,0.126,0.361,93.047,audio_features,76phsKvRRhuqvUivKx9LA9,spotify:track:76phsKvRRhuqvUivKx9LA9,https://api.spotify.com/v1/tracks/76phsKvRRhuqvUivKx9LA9,https://api.spotify.com/v1/audio-analysis/76phsKvRRhuqvUivKx9LA9,211987,3,0,relaxmybeloved
Lovesong,Adele,5Yh8llWGzOQiBgrkOkj7vr,0.689,0.369,0,-9.407,0,0.0279,0.693,0.00234,0.111,0.362,116.885,audio_features,5Yh8llWGzOQiBgrkOkj7vr,spotify:track:5Yh8llWGzOQiBgrkOkj7vr,https://api.spotify.com/v1/tracks/5Yh8llWGzOQiBgrkOkj7vr,https://api.spotify.com/v1/audio-analysis/5Yh8llWGzOQiBgrkOkj7vr,316240,4,3,lovesong
Killing Time,Joss Stone,5G6x3QgKSzos6khVmDa3rI,0.612,0.692,8,-5.544,1,0.279,0.156,0.0,0.0902,0.544,135.05,audio_features,5G6x3QgKSzos6khVmDa3rI,spotify:track:5G6x3QgKSzos6khVmDa3rI,https://api.spotify.com/v1/tracks/5G6x3QgKSzos6khVmDa3rI,https://api.spotify.com/v1/audio-analysis/5G6x3QgKSzos6khVmDa3rI,311933,4,14,killingtime
Karma,Alicia Keys,588RGyR1f4Plc8nm7SrdCa,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.0348,0.687,85.098,audio_features,588RGyR1f4Plc8nm7SrdCa,spotify:track:588RGyR1f4Plc8nm7SrdCa,https://api.spotify.com/v1/tracks/588RGyR1f4Plc8nm7SrdCa,https://api.spotify.com/v1/audio-analysis/588RGyR1f4Plc8nm7SrdCa,256000,4,1,karma
Bird Of The Summer,A Fine Frenzy,75Ks9YiqjE69QdaamvF526,0.613,0.564,9,-7.654,1,0.0309,0.257,5.06e-05,0.136,0.42,120.105,audio_features,75Ks9YiqjE69QdaamvF526,spotify:track:75Ks9YiqjE69QdaamvF526,https://api.spotify.com/v1/tracks/75Ks9YiqjE69QdaamvF526,https://api.spotify.com/v1/audio-analysis/75Ks9YiqjE69QdaamvF526,198960,4,16,birdofthesummer
How to Save a Life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4,16,howtosavealife
Video Games - Album Version Remastered,Lana Del Rey,7rdfTfToAFfdtShDwV3KCR,0.335,0.266,6,-9.571,0,0.0328,0.824,1.49e-06,0.0856,0.18,122.474,audio_features,7rdfTfToAFfdtShDwV3KCR,spotify:track:7rdfTfToAFfdtShDwV3KCR,https://api.spotify.com/v1/tracks/7rdfTfToAFfdtShDwV3KCR,https://api.spotify.com/v1/audio-analysis/7rdfTfToAFfdtShDwV3KCR,281947,4,3,videogames-albumversionremastered
Raise Your Glass,P!nk,12lZTPlXwUtrQuhEty6098,0.7,0.695,7,-4.973,1,0.0897,0.00629,0.0,0.0319,0.633,122.028,audio_features,12lZTPlXwUtrQuhEty6098,spotify:track:12lZTPlXwUtrQuhEty6098,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098,203333,4,1,raiseyourglass
She Will Be Loved,Maroon 5,7sapKrjDij2fpDVj0GxP66,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,audio_features,7sapKrjDij2fpDVj0GxP66,spotify:track:7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/tracks/7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/audio-analysis/7sapKrjDij2fpDVj0GxP66,257133,4,2,shewillbeloved
Clap Your Hands,Sia,18cST7DK31Ab2rTH1POP6A,0.699,0.87,0,-4.925,1,0.0546,0.000532,0.0219,0.359,0.778,120.033,audio_features,18cST7DK31Ab2rTH1POP6A,spotify:track:18cST7DK31Ab2rTH1POP6A,https://api.spotify.com/v1/tracks/18cST7DK31Ab2rTH1POP6A,https://api.spotify.com/v1/audio-analysis/18cST7DK31Ab2rTH1POP6A,238467,4,11,clapyourhands
Do It Like A Dude,Jessie J,2SxC7qSTg4MaXygjkKt5GY,0.674,0.834,2,-4.004,1,0.0515,0.0373,0.0,0.341,0.364,140.104,audio_features,2SxC7qSTg4MaXygjkKt5GY,spotify:track:2SxC7qSTg4MaXygjkKt5GY,https://api.spotify.com/v1/tracks/2SxC7qSTg4MaXygjkKt5GY,https://api.spotify.com/v1/audio-analysis/2SxC7qSTg4MaXygjkKt5GY,194800,4,11,doitlikeadude
bluebird,Christina Perri,4NpGJZC2cL5RYbzFfbcEVE,0.423,0.46,0,-7.587,1,0.0454,0.433,0.0,0.0701,0.266,125.106,audio_features,4NpGJZC2cL5RYbzFfbcEVE,spotify:track:4NpGJZC2cL5RYbzFfbcEVE,https://api.spotify.com/v1/tracks/4NpGJZC2cL5RYbzFfbcEVE,https://api.spotify.com/v1/audio-analysis/4NpGJZC2cL5RYbzFfbcEVE,229600,4,8,bluebird
American Honey,Lady A,4xInIiKipU1mtUogJ3ZdYr,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,audio_features,4xInIiKipU1mtUogJ3ZdYr,spotify:track:4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/tracks/4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/audio-analysis/4xInIiKipU1mtUogJ3ZdYr,224867,4,8,americanhoney
Brave,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4,9,brave
Speed of Sound,Coldplay,7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,audio_features,7clUVcSOtkNWa58Gw5RfD4,spotify:track:7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4,287907,4,5,speedofsound
Don't Know Why,Norah Jones,6ybViy2qrO9sIi41EgRJgx,0.732,0.198,5,-11.775,1,0.028,0.883,1.1e-05,0.0659,0.618,88.174,audio_features,6ybViy2qrO9sIi41EgRJgx,spotify:track:6ybViy2qrO9sIi41EgRJgx,https://api.spotify.com/v1/tracks/6ybViy2qrO9sIi41EgRJgx,https://api.spotify.com/v1/audio-analysis/6ybViy2qrO9sIi41EgRJgx,186147,4,15,don'tknowwhy
Black Horse And The Cherry Tree,KT Tunstall,0qAMjeQFyd1qD0LDiV8gWp,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,audio_features,0qAMjeQFyd1qD0LDiV8gWp,spotify:track:0qAMjeQFyd1qD0LDiV8gWp,https://api.spotify.com/v1/tracks/0qAMjeQFyd1qD0LDiV8gWp,https://api.spotify.com/v1/audio-analysis/0qAMjeQFyd1qD0LDiV8gWp,172373,4,2,blackhorseandthecherrytree
Countdown,Beyoncé,3axkNosdVQLZiq1HakuGhc,0.665,0.787,5,-5.73,1,0.151,0.31,0.0,0.219,0.699,167.351,audio_features,3axkNosdVQLZiq1HakuGhc,spotify:track:3axkNosdVQLZiq1HakuGhc,https://api.spotify.com/v1/tracks/3axkNosdVQLZiq1HakuGhc,https://api.spotify.com/v1/audio-analysis/3axkNosdVQLZiq1HakuGhc,212147,4,10,countdown
Don't Stop The Music,Rihanna,6tXjP6xgPJ7Xr1igrO6bOE,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,audio_features,6tXjP6xgPJ7Xr1igrO6bOE,spotify:track:6tXjP6xgPJ7Xr1igrO6bOE,https://api.spotify.com/v1/tracks/6tXjP6xgPJ7Xr1igrO6bOE,https://api.spotify.com/v1/audio-analysis/6tXjP6xgPJ7Xr1igrO6bOE,267080,4,9,don'tstopthemusic
Turning Tables,Adele,0X1FYVkgy7Tfw79cY3C7lx,0.361,0.446,0,-6.044,0,0.0281,0.95,1.32e-05,0.132,0.212,155.542,audio_features,0X1FYVkgy7Tfw79cY3C7lx,spotify:track:0X1FYVkgy7Tfw79cY3C7lx,https://api.spotify.com/v1/tracks/0X1FYVkgy7Tfw79cY3C7lx,https://api.spotify.com/v1/audio-analysis/0X1FYVkgy7Tfw79cY3C7lx,250000,4,3,turningtables
TiK ToK,Kesha,4srpHYFHKjVGRDNHqRpWxi,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,audio_features,4srpHYFHKjVGRDNHqRpWxi,spotify:track:4srpHYFHKjVGRDNHqRpWxi,https://api.spotify.com/v1/tracks/4srpHYFHKjVGRDNHqRpWxi,https://api.spotify.com/v1/audio-analysis/4srpHYFHKjVGRDNHqRpWxi,199693,4,2,tiktok
Uma Thurman,Fall Out Boy,5PUawWFG1oIS2NwEcyHaCr,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,audio_features,5PUawWFG1oIS2NwEcyHaCr,spotify:track:5PUawWFG1oIS2NwEcyHaCr,https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr,https://api.spotify.com/v1/audio-analysis/5PUawWFG1oIS2NwEcyHaCr,211573,4,2,umathurman
I Think I'm In Love,Kat Dahlia,3U1TuSqHIubBA10cVP7Sk6,0.632,0.638,7,-6.731,1,0.0505,0.137,0.0,0.125,0.574,121.868,audio_features,3U1TuSqHIubBA10cVP7Sk6,spotify:track:3U1TuSqHIubBA10cVP7Sk6,https://api.spotify.com/v1/tracks/3U1TuSqHIubBA10cVP7Sk6,https://api.spotify.com/v1/audio-analysis/3U1TuSqHIubBA10cVP7Sk6,202667,3,0,ithinki'minlove
Fight Song,Rachel Platten,6bRbeEgg8v8BQ0HuVuPE7v,0.639,0.707,7,-5.062,1,0.0739,0.0881,0.0,0.176,0.352,87.944,audio_features,6bRbeEgg8v8BQ0HuVuPE7v,spotify:track:6bRbeEgg8v8BQ0HuVuPE7v,https://api.spotify.com/v1/tracks/6bRbeEgg8v8BQ0HuVuPE7v,https://api.spotify.com/v1/audio-analysis/6bRbeEgg8v8BQ0HuVuPE7v,204067,4,16,fightsong
Geronimo,Sheppard,2Pavqy0vPxGilGe0IIetdP,0.707,0.771,7,-6.275,1,0.0783,0.434,0.0013,0.115,0.437,142.016,audio_features,2Pavqy0vPxGilGe0IIetdP,spotify:track:2Pavqy0vPxGilGe0IIetdP,https://api.spotify.com/v1/tracks/2Pavqy0vPxGilGe0IIetdP,https://api.spotify.com/v1/audio-analysis/2Pavqy0vPxGilGe0IIetdP,218228,4,16,geronimo
The Night Is Still Young,Nicki Minaj,4bBrKDo8rchikwZOtmXbIH,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,audio_features,4bBrKDo8rchikwZOtmXbIH,spotify:track:4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/tracks/4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/audio-analysis/4bBrKDo8rchikwZOtmXbIH,227560,4,2,thenightisstillyoung
Riptide,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,204280,4,8,riptide
Stitches,Shawn Mendes,1WP1r7fuvRqZRnUaTi2I1Q,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,206880,4,11,stitches
Trap Queen,Fetty Wap,2d8JP84HNLKhmd6IYOoupQ,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,audio_features,2d8JP84HNLKhmd6IYOoupQ,spotify:track:2d8JP84HNLKhmd6IYOoupQ,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,222093,4,1,trapqueen
Drag Me Down,One Direction,70OTIpw8x8UXUsuCHW9i1i,0.723,0.711,0,-5.576,0,0.0378,0.0997,0.0,0.0528,0.606,138.098,audio_features,70OTIpw8x8UXUsuCHW9i1i,spotify:track:70OTIpw8x8UXUsuCHW9i1i,https://api.spotify.com/v1/tracks/70OTIpw8x8UXUsuCHW9i1i,https://api.spotify.com/v1/audio-analysis/70OTIpw8x8UXUsuCHW9i1i,192107,4,2,dragmedown
Talking Body,Tove Lo,10sqe2FD4eb8MovY8Nyaii,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,10sqe2FD4eb8MovY8Nyaii,spotify:track:10sqe2FD4eb8MovY8Nyaii,https://api.spotify.com/v1/tracks/10sqe2FD4eb8MovY8Nyaii,https://api.spotify.com/v1/audio-analysis/10sqe2FD4eb8MovY8Nyaii,238427,4,5,talkingbody
Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4,10,centuries
Bright,Echosmith,3WKg25vrbjJlkhsgl2W4p3,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,audio_features,3WKg25vrbjJlkhsgl2W4p3,spotify:track:3WKg25vrbjJlkhsgl2W4p3,https://api.spotify.com/v1/tracks/3WKg25vrbjJlkhsgl2W4p3,https://api.spotify.com/v1/audio-analysis/3WKg25vrbjJlkhsgl2W4p3,220627,4,15,bright
Want to Want Me,Jason Derulo,7oGZAicScQt96OAW4AruYy,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719,4,2,wanttowantme
Goodbye,Who Is Fancy,6K5xY7EabiBLjd2HuBQIak,0.717,0.692,5,-6.735,1,0.0466,0.0635,0.00049,0.0923,0.602,114.997,audio_features,6K5xY7EabiBLjd2HuBQIak,spotify:track:6K5xY7EabiBLjd2HuBQIak,https://api.spotify.com/v1/tracks/6K5xY7EabiBLjd2HuBQIak,https://api.spotify.com/v1/audio-analysis/6K5xY7EabiBLjd2HuBQIak,206213,4,1,goodbye
Jealous,Nick Jonas,1HTvqpSZrJ27fKdhpnot3S,0.694,0.692,11,-3.814,0,0.115,0.00955,0.0,0.466,0.379,93.022,audio_features,1HTvqpSZrJ27fKdhpnot3S,spotify:track:1HTvqpSZrJ27fKdhpnot3S,https://api.spotify.com/v1/tracks/1HTvqpSZrJ27fKdhpnot3S,https://api.spotify.com/v1/audio-analysis/1HTvqpSZrJ27fKdhpnot3S,222227,4,5,jealous
Elastic Heart,Sia,6kwAbEjseqBob48jCus7Sz,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,audio_features,6kwAbEjseqBob48jCus7Sz,spotify:track:6kwAbEjseqBob48jCus7Sz,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,257200,4,10,elasticheart
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,2PIvq1pGrUjY007X5y1UpM,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,audio_features,2PIvq1pGrUjY007X5y1UpM,spotify:track:2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,252227,3,0,"earnedit(fiftyshadesofgrey)-fromthe""fiftyshadesofgrey""soundtrack"
My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4,9,myhouse
